QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,COUNTRY,DEALSIZE,MSRP_Product
38,100.0,8,4829.8,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,Medium,136S12_1666
30,100.0,5,4100.1,Shipped,3,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,136S12_1666
49,100.0,6,6563.06,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,Graz,Austria,Medium,136S12_1666
43,100.0,1,6817.22,Shipped,4,11,2003,Trucks and Buses,"Australian Gift Network, Co",South Brisbane,Australia,Medium,136S12_1666
41,100.0,5,6163.94,Shipped,4,11,2003,Trucks and Buses,"Classic Gift Ideas, Inc",Philadelphia,USA,Medium,136S12_1666
38,100.0,8,4933.92,Shipped,4,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",Lyon,France,Medium,136S12_1666
28,100.0,3,4056.36,Shipped,4,12,2003,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,Medium,136S12_1666
43,100.0,1,5759.42,Shipped,1,2,2004,Trucks and Buses,Auto Assoc. & Cie.,Versailles,France,Medium,136S12_1666
25,100.0,13,3451.0,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,136S12_1666
38,100.0,6,5920.4,Shipped,2,5,2004,Trucks and Buses,Super Scale Inc.,New Haven,USA,Medium,136S12_1666
41,100.0,3,6668.24,Shipped,2,6,2004,Trucks and Buses,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium,136S12_1666
28,100.0,6,4094.72,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co.,Chatswood,Australia,Medium,136S12_1666
25,100.0,13,2938.5,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,USA,Small,136S12_1666
41,100.0,8,6387.8,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Boras,Sweden,Medium,136S12_1666
39,100.0,3,6396.0,Shipped,4,10,2004,Trucks and Buses,Auto Assoc. & Cie.,Versailles,France,Medium,136S12_1666
21,100.0,11,2669.1,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,Small,136S12_1666
27,100.0,9,4784.13,Shipped,4,11,2004,Trucks and Buses,Online Diecast Creations Co.,Nashua,USA,Medium,136S12_1666
33,99.21,6,3273.93,Shipped,4,11,2004,Trucks and Buses,Mini Wheels Co.,San Francisco,USA,Medium,136S12_1666
29,100.0,3,3586.43,Shipped,4,11,2004,Trucks and Buses,"Australian Collectors, Co.",Melbourne,Australia,Medium,136S12_1666
49,100.0,8,5960.36,Shipped,4,12,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,136S12_1666
49,100.0,8,8470.14,Shipped,1,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,Large,136S12_1666
20,100.0,1,2952.0,Shipped,1,2,2005,Trucks and Buses,Corporate Gift Ideas Co.,San Francisco,USA,Small,136S12_1666
39,63.2,9,2464.8,Shipped,1,3,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,Small,136S12_1666
40,100.0,6,6232.0,Shipped,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Canada,Medium,136S12_1666
49,100.0,3,7969.36,In Process,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Large,136S12_1666
21,100.0,1,3036.6,Shipped,1,2,2003,Motorcycles,Land of Toys Inc.,NYC,USA,Medium,150S12_2823
50,100.0,4,8284.0,Shipped,2,5,2003,Motorcycles,Reims Collectables,Reims,France,Large,150S12_2823
20,100.0,1,2711.2,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,Paris,France,Small,150S12_2823
49,100.0,5,8339.8,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,Large,150S12_2823
38,100.0,13,6238.84,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,Medium,150S12_2823
35,100.0,13,4639.25,Shipped,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,150S12_2823
40,100.0,8,6747.6,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,Lille,France,Medium,150S12_2823
28,100.0,1,4512.48,Shipped,4,11,2003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,Medium,150S12_2823
25,100.0,1,4029.0,Shipped,4,12,2003,Motorcycles,Mini Wheels Co.,San Francisco,USA,Medium,150S12_2823
36,100.0,13,4771.8,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,Paris,France,Medium,150S12_2823
43,100.0,6,6087.94,Shipped,1,2,2004,Motorcycles,Daedalus Designs Imports,Lille,France,Medium,150S12_2823
32,100.0,6,4193.28,Shipped,2,4,2004,Motorcycles,Vitachrome Inc.,NYC,USA,Medium,150S12_2823
46,100.0,1,7552.28,Shipped,2,5,2004,Motorcycles,Tekni Collectables Inc.,Newark,USA,Large,150S12_2823
48,100.0,1,6434.4,Shipped,2,6,2004,Motorcycles,Gift Depot Inc.,Bridgewater,USA,Medium,150S12_2823
43,100.0,14,5181.5,Shipped,3,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,USA,Medium,150S12_2823
49,100.0,5,6863.92,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,USA,Medium,150S12_2823
24,100.0,8,4157.04,Shipped,3,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,Medium,150S12_2823
26,100.0,4,4660.24,Shipped,4,10,2004,Motorcycles,Baane Mini Imports,Stavern,Norway,Medium,150S12_2823
30,100.0,9,4111.8,Shipped,4,11,2004,Motorcycles,Microscale Inc.,NYC,USA,Medium,150S12_2823
24,100.0,6,3542.64,Shipped,4,11,2004,Motorcycles,Land of Toys Inc.,NYC,USA,Medium,150S12_2823
55,100.0,8,8118.55,Shipped,4,11,2004,Motorcycles,Salzburg Collectables,Salzburg,Austria,Large,150S12_2823
22,100.0,1,3877.06,Shipped,1,1,2005,Motorcycles,Technics Stores Inc.,Burlingame,USA,Medium,150S12_2823
49,78.92,13,3867.08,Shipped,1,2,2005,Motorcycles,La Rochelle Gifts,Nantes,France,Medium,150S12_2823
44,100.0,6,5951.44,Shipped,1,3,2005,Motorcycles,FunGiftIdeas.com,New Bedford,USA,Medium,150S12_2823
66,100.0,6,8648.64,Shipped,2,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,UK,Large,150S12_2823
21,100.0,1,3447.78,Disputed,2,5,2005,Motorcycles,Euro Shopping Channel,Madrid,Spain,Medium,150S12_2823
34,100.0,1,5958.5,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,151S12_3148
43,100.0,10,5911.64,Shipped,2,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,151S12_3148
46,100.0,3,7366.44,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,USA,Large,151S12_3148
33,100.0,13,4985.64,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,151S12_3148
42,100.0,12,5393.64,Shipped,3,9,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,151S12_3148
34,100.0,4,4880.02,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,151S12_3148
47,100.0,3,8378.69,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,Large,151S12_3148
33,100.0,14,4038.21,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,USA,Medium,151S12_3148
24,100.0,6,3807.12,Shipped,4,11,2003,Classic Cars,Super Scale Inc.,New Haven,USA,Medium,151S12_3148
26,100.0,14,3142.36,Shipped,1,1,2004,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,Medium,151S12_3148
30,100.0,3,4713.6,Shipped,1,2,2004,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,Medium,151S12_3148
43,100.0,1,7016.31,Shipped,1,3,2004,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,Large,151S12_3148
25,100.0,3,4381.25,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,Espoo,Finland,Medium,151S12_3148
27,100.0,3,4283.01,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc.,Allentown,USA,Medium,151S12_3148
27,100.0,6,4364.82,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,151S12_3148
24,100.0,9,4242.24,Shipped,3,9,2004,Classic Cars,Amica Models & Co.,Torino,Italy,Medium,151S12_3148
34,100.0,14,4982.7,Shipped,4,10,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,Medium,151S12_3148
46,100.0,6,6393.54,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Aaarhus,Denmark,Medium,151S12_3148
27,54.33,1,1466.91,Shipped,4,11,2004,Classic Cars,Vitachrome Inc.,NYC,USA,Small,151S12_3148
33,100.0,11,4059.33,Shipped,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",Paris,France,Medium,151S12_3148
47,100.0,4,4801.52,Shipped,4,11,2004,Classic Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,Medium,151S12_3148
49,55.34,5,2711.66,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Small,151S12_3148
40,100.0,4,5862.0,Shipped,1,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium,151S12_3148
37,100.0,11,4071.85,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,151S12_3148
47,100.0,3,8236.75,Shipped,2,5,2005,Classic Cars,Gift Depot Inc.,Bridgewater,USA,Large,151S12_3148
45,100.0,4,6130.35,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Medium,117S12_3380
37,99.82,8,3693.34,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,Medium,117S12_3380
48,100.0,5,6031.68,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,117S12_3380
31,100.0,5,3494.94,Shipped,3,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,Medium,117S12_3380
46,100.0,6,5294.14,Shipped,4,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,Medium,117S12_3380
47,100.0,4,5464.69,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,Graz,Austria,Medium,117S12_3380
28,100.0,12,2860.76,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,Small,117S12_3380
40,100.0,1,5590.0,Shipped,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,Medium,117S12_3380
20,100.0,6,2254.8,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,Small,117S12_3380
39,100.0,16,4946.76,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,117S12_3380
25,99.82,7,2495.5,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,Small,117S12_3380
29,100.0,1,3167.38,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,Medium,117S12_3380
22,100.0,11,2402.84,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,Small,117S12_3380
22,100.0,12,2454.54,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,Small,117S12_3380
47,100.0,1,5464.69,Shipped,3,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,USA,Medium,117S12_3380
45,100.0,10,4756.5,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,Medium,117S12_3380
29,100.0,3,3984.6,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,Medium,117S12_3380
24,100.0,8,3100.32,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,Medium,117S12_3380
35,100.0,1,4850.3,Shipped,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,Sweden,Medium,117S12_3380
46,83.63,13,3846.98,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,USA,Medium,117S12_3380
44,95.93,1,4220.92,Shipped,4,11,2004,Classic Cars,Salzburg Collectables,Salzburg,Austria,Medium,117S12_3380
34,96.73,4,3288.82,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,Finland,Medium,117S12_3380
35,100.0,1,3987.2,Shipped,1,2,2005,Classic Cars,Boards & Toys Co.,Glendale,USA,Medium,117S12_3380
25,72.38,6,1809.5,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,Sweden,Small,117S12_3380
10,100.0,11,1092.2,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,Austria,Small,117S12_3380
29,100.0,14,4566.05,Shipped,1,2,2003,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,Medium,173S12_3891
39,100.0,8,5938.14,Shipped,2,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,173S12_3891
42,100.0,1,8138.76,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,USA,Large,173S12_3891
46,100.0,11,9470.94,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Large,173S12_3891
49,100.0,10,7036.89,Shipped,3,9,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,Large,173S12_3891
27,100.0,2,5559.03,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,173S12_3891
50,100.0,1,7872.5,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,Large,173S12_3891
43,100.0,12,7886.2,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,USA,Large,173S12_3891
38,100.0,4,7232.16,Shipped,4,11,2003,Classic Cars,Super Scale Inc.,New Haven,USA,Large,173S12_3891
20,100.0,12,3114.4,Shipped,1,1,2004,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,Medium,173S12_3891
27,100.0,1,5045.22,Shipped,1,2,2004,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,Medium,173S12_3891
49,100.0,1,6952.12,Shipped,1,3,2004,Classic Cars,CAF Imports,Madrid,Spain,Medium,173S12_3891
27,100.0,1,4157.73,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,Espoo,Finland,Medium,173S12_3891
39,100.0,1,7962.24,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc.,Allentown,USA,Large,173S12_3891
24,100.0,4,3778.8,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,173S12_3891
45,100.0,7,8253.0,Shipped,3,9,2004,Classic Cars,Amica Models & Co.,Torino,Italy,Large,173S12_3891
20,100.0,12,3633.4,Shipped,4,10,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,Medium,173S12_3891
36,100.0,4,6913.8,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Aaarhus,Denmark,Medium,173S12_3891
24,100.0,1,2583.6,Shipped,4,11,2004,Classic Cars,Baane Mini Imports,Stavern,Norway,Small,173S12_3891
49,63.38,1,3105.62,Shipped,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",Paris,France,Medium,173S12_3891
26,100.0,10,4408.56,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,NYC,USA,Medium,173S12_3891
49,62.09,5,3042.41,Shipped,4,12,2004,Classic Cars,Reims Collectables,Reims,France,Medium,173S12_3891
34,100.0,1,5941.5,Shipped,1,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium,173S12_3891
34,95.35,12,3241.9,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,173S12_3891
33,100.0,3,6109.29,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,173S12_3891
22,100.0,1,3387.78,Shipped,2,5,2005,Classic Cars,Gift Depot Inc.,Bridgewater,USA,Medium,173S12_3891
39,89.38,7,3485.82,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Medium,79S12_3990
32,63.84,11,2042.88,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,Small,79S12_3990
24,75.01,8,1800.24,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,79S12_3990
21,63.84,8,1340.64,Shipped,3,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,Small,79S12_3990
24,73.42,3,1762.08,Shipped,4,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,Small,79S12_3990
36,63.84,3,2298.24,Shipped,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,Small,79S12_3990
20,81.4,15,1628.0,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,Small,79S12_3990
30,64.64,4,1939.2,Shipped,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,Small,79S12_3990
44,82.99,9,3651.56,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,79S12_3990
28,92.57,3,2591.96,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,Paris,France,Small,79S12_3990
37,77.41,10,2864.17,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,Small,79S12_3990
20,74.21,4,1484.2,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,Small,79S12_3990
25,90.17,14,2254.25,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,Small,79S12_3990
35,76.61,15,2681.35,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,Small,79S12_3990
38,83.79,4,3184.02,Shipped,3,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,USA,Medium,79S12_3990
41,69.43,13,2846.63,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,Small,79S12_3990
22,76.61,6,1685.42,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,Small,79S12_3990
49,81.4,11,3988.6,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,Medium,79S12_3990
38,73.42,4,2789.96,Shipped,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,Sweden,Small,79S12_3990
33,100.0,14,3607.56,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,USA,Medium,79S12_3990
36,93.56,10,3368.16,Shipped,4,11,2004,Classic Cars,Salzburg Collectables,Salzburg,Austria,Medium,79S12_3990
34,81.62,5,2775.08,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,Finland,Small,79S12_3990
24,67.83,5,1627.92,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,Small,79S12_3990
36,70.26,7,2529.36,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,Sweden,Small,79S12_3990
34,90.17,14,3065.78,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,Austria,Medium,79S12_3990
41,100.0,9,4615.78,Shipped,1,1,2003,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Medium,118S12_4473
46,100.0,5,5723.78,Shipped,2,4,2003,Trucks and Buses,Classic Legends Inc.,NYC,USA,Medium,118S12_4473
24,100.0,11,2559.6,Shipped,2,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,USA,Small,118S12_4473
21,100.0,5,2140.11,Shipped,3,8,2003,Trucks and Buses,Suominen Souveniers,Espoo,Finland,Small,118S12_4473
24,100.0,3,3327.6,Shipped,3,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,Medium,118S12_4473
48,100.0,12,6825.6,Shipped,4,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,118S12_4473
26,100.0,1,3543.28,Shipped,4,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",London,UK,Medium,118S12_4473
37,100.0,6,4516.22,Shipped,4,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Sevilla,Spain,Medium,118S12_4473
49,100.0,6,6445.46,Shipped,4,11,2003,Trucks and Buses,Mini Classics,White Plains,USA,Medium,118S12_4473
34,99.54,7,3384.36,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,Boston,USA,Medium,118S12_4473
48,100.0,2,4891.68,Shipped,1,2,2004,Trucks and Buses,Signal Collectibles Ltd.,Brisbane,USA,Medium,118S12_4473
36,100.0,1,4521.96,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,118S12_4473
46,100.0,5,5069.66,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Medium,118S12_4473
46,100.0,4,6541.2,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,Medium,118S12_4473
31,97.17,5,3012.27,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,118S12_4473
41,100.0,1,5247.18,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,USA,Medium,118S12_4473
21,100.0,8,2214.87,Shipped,3,9,2004,Trucks and Buses,Land of Toys Inc.,NYC,USA,Small,118S12_4473
38,100.0,5,4773.18,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,Medium,118S12_4473
45,100.0,14,6185.7,Shipped,4,10,2004,Trucks and Buses,Heintze Collectables,Aaarhus,Denmark,Medium,118S12_4473
26,58.38,7,1517.88,Shipped,4,11,2004,Trucks and Buses,Vitachrome Inc.,NYC,USA,Small,118S12_4473
38,100.0,3,6372.6,Shipped,4,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",Paris,France,Medium,118S12_4473
48,100.0,9,5232.96,Shipped,4,12,2004,Trucks and Buses,Muscle Machine Inc,NYC,USA,Medium,118S12_4473
42,64.16,9,2694.72,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Small,118S12_4473
49,35.71,4,1749.79,Shipped,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,118S12_4473
32,66.58,13,2130.56,Shipped,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,118S12_4473
54,100.0,5,5951.34,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Medium,118S12_4473
33,100.0,4,4692.6,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,France,Medium,118S12_4473
36,100.0,3,3731.04,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Medium,115S12_4675
20,100.0,7,2142.0,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,Small,115S12_4675
29,97.89,4,2838.81,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,115S12_4675
33,97.89,4,3230.37,Shipped,3,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,Medium,115S12_4675
50,100.0,5,5182.0,Shipped,4,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,Medium,115S12_4675
41,100.0,3,4391.1,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,Graz,Austria,Medium,115S12_4675
36,100.0,11,4477.32,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Bergen,Norway,Medium,115S12_4675
27,100.0,16,3544.56,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,USA,Medium,115S12_4675
47,100.0,5,5195.85,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,115S12_4675
33,100.0,15,4180.44,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,115S12_4675
21,100.0,6,2684.43,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,Small,115S12_4675
21,93.28,5,1958.88,Shipped,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small,115S12_4675
41,100.0,10,4910.57,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,Medium,115S12_4675
40,100.0,11,4468.4,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,Medium,115S12_4675
28,100.0,1,3127.88,Shipped,3,8,2004,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,115S12_4675
23,100.0,9,2675.13,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,Small,115S12_4675
23,100.0,2,2807.61,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,Small,115S12_4675
25,100.0,7,2504.75,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,Small,115S12_4675
24,100.0,15,2984.88,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,USA,Small,115S12_4675
39,64.74,15,2524.86,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,USA,Small,115S12_4675
55,75.2,7,4136.0,Shipped,4,11,2004,Classic Cars,Salzburg Collectables,Salzburg,Austria,Medium,115S12_4675
46,88.45,6,4068.7,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,Finland,Medium,115S12_4675
50,100.0,1,5182.0,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,Medium,115S12_4675
47,100.0,8,5243.79,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,Sweden,Medium,115S12_4675
97,93.28,5,9048.16,Shipped,2,4,2005,Classic Cars,Mini Caravy,Strasbourg,France,Large,115S12_4675
32,100.0,10,3832.64,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,Austria,Medium,115S12_4675
35,100.0,10,3920.0,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,Stavern,Norway,Medium,116S18_1097
49,100.0,4,4916.66,Shipped,1,3,2003,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,116S18_1097
38,100.0,10,3857.0,Shipped,2,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,Spain,Medium,116S18_1097
32,100.0,10,4181.44,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,Medium,116S18_1097
34,100.0,7,4641.0,Shipped,3,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,116S18_1097
36,99.17,8,3570.12,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,Graz,Austria,Medium,116S18_1097
